[0, 0, 1]:%:%:%:it's 1000 freaking degrees in san francisco wtf
[0, 1, 0]:%:%:%:is in san francisco at bay to breakers .
[0, 1, 0]:%:%:%:just landed at san francisco
[0, 1, 0]:%:%:%:san francisco today . any suggestions ?
[0, 0, 1]:%:%:%:? obama administration must stop bonuses to aig ponzi schemers . . . http://bit.ly/2cuig
[0, 0, 1]:%:%:%:started to think that citi is in really deep s & amp ; ^ t . are they gonna survive the turmoil or are they gonna be the next aig ?
[0, 0, 1]:%:%:%:shaunwoo hate'n on aig
[1, 0, 0]:%:%:%:@yarnthing you will not regret going to see star trek . it was awesome !
[0, 1, 0]:%:%:%:on my way to see star trek @ the esquire .
[0, 1, 0]:%:%:%:going to see star trek soon with my dad .
[0, 0, 1]:%:%:%:annoying new trend on the internets : people picking apart michael lewis and malcolm gladwell . nobody wants to read that .
[0, 1, 0]:%:%:%:bill simmons in conversation with malcolm gladwell http://bit.ly/j9o50
[1, 0, 0]:%:%:%:highly recommend : http://tinyurl.com/howdavidbeatsgoliath by malcolm gladwell
[1, 0, 0]:%:%:%:blink by malcolm gladwell amazing book and the tipping point !
[1, 0, 0]:%:%:%:malcolm gladwell might be my new man crush
[0, 0, 1]:%:%:%:omg . the commercials alone on espn are going to drive me nuts .
[1, 0, 0]:%:%:%:@robmalon playing with twitter api sounds fun . may need to take a class or find a new friend who like to generate results with api code .
[0, 1, 0]:%:%:%:playing with curl and the twitter api
[1, 0, 0]:%:%:%:hello twitter api ;)
[0, 1, 0]:%:%:%:playing with java and the twitter api
[0, 0, 1]:%:%:%:@morind45 because the twitter api is slow and most client's aren't good .
[0, 0, 1]:%:%:%:yahoo answers can be a butt sometimes
[1, 0, 0]:%:%:%:is scrapbooking with nic =D
[1, 0, 0]:%:%:%:rt @mashable : five things wolfram alpha does better ( and vastly different ) than google - http://bit.ly/6nsnr
[1, 0, 0]:%:%:%:just changed my default pic to a nike basketball cause bball is awesome ! ! ! ! !
[0, 1, 0]:%:%:%:carmelo ? http://ow.ly/7uiy #adidas #billups #howard #marketing #branding
[0, 1, 0]:%:%:%:i'll call myself nike '
[0, 1, 0]:%:%:%:new blog post : nike sb dunk low premium ' white gum ' http://tr.im/lott
[0, 0, 1]:%:%:%:rt @smartchickpdx : was just told that nike layoffs started today :-(
[1, 0, 0]:%:%:%:back when i worked for nike we had one fav word : just do it ! :)
[1, 0, 0]:%:%:%:i'm totally inspired by this freaky nike commercial : http://snurl.com/icgj9
[0, 1, 0]:%:%:%:the logo is a given .
[0, 1, 0]:%:%:%:brand new canon eos 5 . . http://u.mavrev.com/5a3t
[1, 0, 0]:%:%:%:class . . . the 50 d is supposed to come today :)
[0, 0, 1]:%:%:%:needs someone to explain lambda calculus to him ! :(
[0, 0, 1]:%:%:%:took the graduate field exam for computer science today . nothing makes you feel like more of an idiot than lambda calculus .
[1, 0, 0]:%:%:%:shout outs to all east palo alto for being in the buildin karizmakaze 50 cal gta ! also thanks to profits of doom universal hempz cracka . . . . . .
[0, 0, 1]:%:%:%:i wouldn't really have lived in east palo alto if i could have avoided it . i guess it's only for the summer .
[1, 0, 0]:%:%:%:@accannis @edog1203 great stanford course . thanks for making it available to the public ! really helpful and informative for starting off !
[0, 1, 0]:%:%:%:vp of research http://bit.ly/fvvg9
[0, 1, 0]:%:%:%:new blog post : harvard versus stanford - who wins ? http://bit.ly/mcoco
[1, 0, 0]:%:%:%:@ work til 6 pm . . . lets go lakers ! ! !
[0, 0, 1]:%:%:%:damn you north korea . http://bit.ly/ktmeq
[0, 0, 1]:%:%:%:can we just go ahead and blow north korea off the map already ?
[0, 0, 1]:%:%:%:please cease this douchebaggery . china doesn't even like you anymore . http://bit.ly/nehsl
[0, 0, 1]:%:%:%:why the hell is pelosi in freakin china ? and on whose dime ?
[0, 0, 1]:%:%:%:are you burning more cash $ $ $ than chrysler and gm ? stop the financial tsunami . where bailout means taking a handout !
[0, 0, 1]:%:%:%:insects have infected my spinach plant :(
[0, 0, 1]:%:%:%:wish i could catch every mosquito in the world n burn em slowly . they been bitin the shit outta me 2 day . mosquitos are the assholes of insects
[0, 0, 1]:%:%:%:and i totally hate insects .
[0, 0, 1]:%:%:%:just got mcdonalds goddam those eggs make me sick . o yeah laker up date go lakers . not much of an update ? well it's true so suck it
[1, 0, 0]:%:%:%:omgg i ohhdee want mcdonalds damn i wonder if its open lol =]
[0, 0, 1]:%:%:%:history exam studying ugh
[0, 0, 1]:%:%:%:it's so boring ! i am totally unprepared for my exam tomorrow :( things are not looking good . . .
[0, 0, 1]:%:%:%:not lookin forward to it much :(
[0, 0, 1]:%:%:%:yet i'm only out of work now . exam season sucks :(
[0, 0, 1]:%:%:%:cheney and bush are the real culprits - http://fwix.com/article/939496
[0, 0, 1]:%:%:%:life ? s a bitch ? and so is dick cheney . #p2 #bipart #tlot #tcot #hhrs #gop #dnc http://is.gd/djyq
[0, 0, 1]:%:%:%:and obama . - fred kaplan slate . http://is.gd/dihg
[0, 0, 1]:%:%:%:on the radio )
[0, 0, 1]:%:%:%:is twitter's connections api broken ? some tweets didn't make it to twitter . . .
[0, 0, 1]:%:%:%:soooo annoying ! ! ! ! ! :(
[1, 0, 0]:%:%:%:@psychemedia i really liked @kswedberg ' s learning jquery book . http://bit.ly/pg0lt is worth a look too
[0, 1, 0]:%:%:%:jquery ui 1.6 book review - http://cfbloggers.org/?c=30631
[1, 0, 0]:%:%:%:silverstein & amp ; partners - youtube - adobe cs4 : le sens propre http://bit.ly/vprpt
[1, 0, 0]:%:%:%:goodby silverstein agency new site ! http://www.goodbysilverstein.com/ great !
[1, 0, 0]:%:%:%:silverstein's new site : http://www.goodbysilverstein.com/ i enjoy it . * nice find ! *
[1, 0, 0]:%:%:%:the ever amazing psyop and goodby silverstein & amp ; partners for hp ! http://bit.ly/g2ru8 have to go play with after effects now !
[1, 0, 0]:%:%:%:top ten most watched on viral-video chart . love the nike #mostvaluablepuppets campaign from wieden & amp ; kennedy http://bit.ly/nr1n9
[1, 0, 0]:%:%:%:zomg ! ! ! i have a g2 ! ! ! ! ! ! !
[1, 0, 0]:%:%:%:ok so lots of buzz from io2009 but how lucky are they - a free g2 ! ! http://is.gd/hyzl
[1, 0, 0]:%:%:%:just got a free g2 android at google i / o ! ! !
[1, 0, 0]:%:%:%:guess i'll be retiring my g1 and start using my developer g2 woot #googleio
[0, 1, 0]:%:%:%:at gwt fireside chat @googleio
[1, 0, 0]:%:%:%:i am happy for philip being at googleio today
[1, 0, 0]:%:%:%:lakers played great ! cannot wait for thursday night lakers vs . ? ? ?
[0, 1, 0]:%:%:%:does anyone have a great source for advice on viral marketing ? . . . http://link.gs/ytz8
[1, 0, 0]:%:%:%:judd apatow creates fake sitcom on nbc . com to market his new movie . . . viral marketing at its best . http://is.gd/k0yk
[0, 1, 0]:%:%:%:000 people to your list http://snipr.com/i50oz
[0, 0, 1]:%:%:%:viral marketing fail . this acia pills brand oughta get shut down for hacking into people's messenger's . i get 5 - 6 msgs in a day ! arrrgh !
[1, 0, 0]:%:%:%:watching night at the museum . lmao
[1, 0, 0]:%:%:%:i loved night at the museum ! ! !
[0, 1, 0]:%:%:%:going to see the new night at the museum movie with my family oh boy a three year old in the movies fuin
[1, 0, 0]:%:%:%:just got back from the movies . went to see the new night at the museum with rachel . it was good
[0, 1, 0]:%:%:%:just saw the new night at the museum movie . . . it was . . . okay . . . lol 7 \ 10
[0, 1, 0]:%:%:%:going to see night at the museum 2 with tall boy
[1, 0, 0]:%:%:%:@shannyoday i will take you on a date to see night at the museum 2 whenever you want . . . it looks soooooo good
[1, 0, 0]:%:%:%:no watching the night at the museum . getting really good
[1, 0, 0]:%:%:%:wolverine and junk food - perfect monday !
[1, 0, 0]:%:%:%:saw night at the museum 2 last night . . pretty crazy movie . . but the cast was awesome so it was well worth it . robin williams forever !
[0, 1, 0]:%:%:%:i saw night at the museum : battle of the swithsonian today . it was okay . your typical [ kids ] ben stiller movie .
[0, 1, 0]:%:%:%:taking katie to see night at the museum . ( she picked it )
[0, 0, 1]:%:%:%:night at the museum tonite instead of up . :( oh well . that 4 yr old better enjoy it . lol
[0, 1, 0]:%:%:%:gm says expects announcment on sale of hummer soon - reuters : wdsugm says expects announcment on sale of hummer . . http://bit.ly/4e1fv
[0, 0, 1]:%:%:%:it's unfortunate that after the stimulus plan was put in place twice to help gm on the back of the american people has led to the inevitable
[0, 0, 1]:%:%:%:tell me again why we are giving more $ $ to gm ? ? we should use that $ for all the programs that support the unemployed .
[0, 0, 1]:%:%:%:@jdreiss oh yes but if gm dies it will only be worth more boo hahaha
[0, 0, 1]:%:%:%:time warner cable is down again 3 rd time since memorial day bummer !
[0, 0, 1]:%:%:%:than get gouged by time warner for a slow connection .
[0, 0, 1]:%:%:%:nooooooo my dvr just died and i was only half way through the ea presser . hate you time warner
[0, 0, 1]:%:%:%:f * ck time warner cable ! ! ! you f * cking suck balls ! ! ! i have a $ 700 hd tv & amp ; my damn hd channels hardly ever come in . bullshit ! !
[0, 0, 1]:%:%:%:time warner has the worse customer service ever . i will never use them again
[0, 0, 1]:%:%:%:time warner is the devil . worst possible time for the internet to go out .
[0, 0, 1]:%:%:%:fuck no internet damn time warner !
[0, 0, 1]:%:%:%:time warner really picks the worst time to not work . all i want to do is get to mtv . com so i can watch the hills . wtfffff .
[0, 0, 1]:%:%:%:i hate time warner ! soooo wish i had vios . cant watch the fricken mets game w / o buffering . i feel like im watching free internet porn .
[0, 0, 1]:%:%:%:ahh . . . got rid of stupid time warner today & amp ; now taking a nap while the roomies cook for me . pretty good end for a monday :)
[0, 0, 1]:%:%:%:time warner's hd line up is crap .
[0, 0, 1]:%:%:%:is being fucked by time warner cable . didnt know modems could explode . and susan boyle sucks too !
[0, 1, 0]:%:%:%:time warner cable pulls the plug on ' the girlfriend experience ' - ( www . tinyurl . com / m595fk )
[0, 0, 1]:%:%:%:time warner cable slogan : where calling it a day at 2 pm happens .
[0, 1, 0]:%:%:%:building 300 stores - http://tinyurl.com/nofet3
[0, 1, 0]:%:%:%:the us and european governments have called on china to co-o . . http://tinyurl.com/lto92n
[0, 1, 0]:%:%:%:myfoxdc barrie students back from trip to china : a silver spring high school's class trip to china has en . . http://tinyurl.com/nlhqba
[0, 1, 0]:%:%:%:22.9 b yuan invested http://bit.ly/mmidv
[0, 1, 0]:%:%:%:http://xi.gs/04fo gm ceo : china will continue to be key partner
[0, 1, 0]:%:%:%:rt @latimesautos is now the time to buy a gm car ? http://bit.ly/nrzlu
[0, 0, 1]:%:%:%:recovering from surgery . . wishing @julesrenner was here :(
[1, 0, 0]:%:%:%:txt !
[0, 1, 0]:%:%:%:dentist tomorrow . have to brush well in the morning . like i make my hair all nice before i get it cut . why ?
[0, 0, 1]:%:%:%:the dentist lied ! u won't feel any discomort ! prob won't even need pain pills man u twippin this shit hurt ! ! how many pills can i take ! !
[0, 0, 1]:%:%:%:@kirstiealley my dentist is great but she's expensive . . . =(
[0, 1, 0]:%:%:%:@kirstiealley pet dentist http://www.funnyville.com/fv/pictures/dogdentures.shtml
[1, 0, 0]:%:%:%:is studing math ;) tomorrow exam and dentist :)
[0, 0, 1]:%:%:%:my dentist was wrong . . . wrong
[0, 0, 1]:%:%:%:going to the dentist later . : |
[0, 0, 1]:%:%:%:son has me looking at cars online . i hate car shopping . would rather go to the dentist ! anyone with a good car at a good price to sell ?
[0, 1, 0]:%:%:%:ncaa baseball super regional - rams club http://bit.ly/ro7nx
[0, 1, 0]:%:%:%:just started playing major league baseball 2 k9 . http://raptr.com/h3llgwar
[0, 1, 0]:%:%:%:cardinals baseball advance to super regionals . face cs-fullerton friday .
[0, 1, 0]:%:%:%:sony coupon code . . expires soon . . http://www.coupondork.com/r/1796
[0, 1, 0]:%:%:%:waiting in line at safeway .
[0, 0, 1]:%:%:%:luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts . how jacked up is that ?
[0, 1, 0]:%:%:%:did not realize there is a gym above safeway !
[0, 1, 0]:%:%:%:@xphile1908 i have three words for you : safeway dot com
[1, 0, 0]:%:%:%:safeway is very rock n roll tonight
[0, 1, 0]:%:%:%:bout to hit safeway i gotta eat
[0, 1, 0]:%:%:%:jake's going to safeway !
[0, 1, 0]:%:%:%:found a safeway . picking up a few staples .
[0, 1, 0]:%:%:%:safeway super-marketing via mobile coupons http://bit.ly/onh7w
[0, 0, 1]:%:%:%:the safeway bathroom still smells like ass !
[0, 0, 1]:%:%:%:they move like they're dead !
[0, 1, 0]:%:%:%:your normal weight ( and how to get there ) ? normal eating blog http://bit.ly/zet8o
[0, 1, 0]:%:%:%:is eating and watching movies . . . .
[0, 1, 0]:%:%:%:eating sashimi
[0, 1, 0]:%:%:%:is eating home made yema
[0, 1, 0]:%:%:%:eating cake
[1, 0, 0]:%:%:%:i love dwight howard's vitamin water commercial . . . now i wish he was with nike and not adidas . lol .
[0, 0, 1]:%:%:%:found nothing at nike factory :/ off to banana republic outlet ! http://myloc.me/2zic
[0, 1, 0]:%:%:%:iphone may get radio tagging and nike : recently-released itunes version 8.2 suggests that voiceover functional . . http://tinyurl.com/oq5ctc
[1, 0, 0]:%:%:%:is lovin his nike already and that's only from running on the spot in his bedroom
[0, 1, 0]:%:%:%:launched ! http://imgsearch.net #imgsearch #ajax #jquery #webapp
[1, 0, 0]:%:%:%:@matthewcyan i finally got around to using jquery to make my bio collapse . yay for slide animations .
[0, 1, 0]:%:%:%:rt @jquery : the ultimate jquery list - http://jquerylist.com/
[0, 1, 0]:%:%:%:i just extracted and open-sourced a jquery plugin from stormweight to highlight text with a regular expression : http://bit.ly/ybjkb
[0, 1, 0]:%:%:%:@anna_debenham what was the php jquery hack ?
[0, 1, 0]:%:%:%:jquery cheat sheet http://www.javascripttoolbox.com/jquery/cheatsheet/
[0, 1, 0]:%:%:%:beginning javascript and css development with jquery #javascript #css #jquery http://bit.ly/to3e5
[1, 0, 0]:%:%:%:warren buffet style .
[1, 0, 0]:%:%:%:rt @blknprecious1 : rt great @dbroos someone's sitting in the shade today because someone planted a tree a long time ago . - warren buffet
[0, 1, 0]:%:%:%:warren buffet on the economy http://ping.fm/lau0p
[1, 0, 0]:%:%:%:not by working but investing in 1 big idea which lead to the fortune
[1, 0, 0]:%:%:%:notre dame will have 7 receivers in ncaa 10 at 84 or higher rating :) * sweet *
[0, 1, 0]:%:%:%:all-star basketball classic tuesday features top talent : chattanooga's notre dame high school will play host . . http://bit.ly/qltja
[1, 0, 0]:%:%:%:@blondebroad it's definitely under warranty & amp ; my experience is the amazon support for kindle is great ! had to contact them about my kindle 2
[0, 1, 0]:%:%:%:free 2 day ship . . .
[0, 0, 1]:%:%:%:time warner road runner customer support here absolutely blows . i hate not having other high-speed net options . i'm ready to go nuclear .
[0, 0, 1]:%:%:%:time warner cable phone reps r dumber than nails ! ! ! ! ! ugh ! cable was working 10 mins ago now its not wtf !
[0, 0, 1]:%:%:%:@siratomofbones we tried but time warner wasn't being nice so we recorded today . :)
[0, 0, 1]:%:%:%:omg - time warner f'ed up my internet install - instead of today its now next saturday - another week w / o internet ! & amp ; $ * ehfa ^ v9fhg [ * # fml .
[0, 0, 1]:%:%:%:ugh .
[0, 0, 1]:%:%:%:impatiently awaiting the arrival of the time warner guy . it's way too pretty to be inside all afternoon
[0, 1, 0]:%:%:%:man accosts roger federer during french open http://ff.im/3hcpt
[0, 0, 1]:%:%:%:naive bayes using em for text classification . really frustrating . . .
[1, 0, 0]:%:%:%:we went to stanford university today . got a tour . made me want to go back to college . it's also decided all of our kids will go there .
[0, 1, 0]:%:%:%:investigation pending on death of stanford cs prof / google mentor rajeev motwani http://bit.ly/lwour tip @techmeme
[0, 1, 0]:%:%:%:here i come .
[0, 0, 1]:%:%:%:changing your number won't fix that . they call every number . #d-bags
[0, 0, 1]:%:%:%:just blocked united blood services using google voice . they call more than those car warranty guys .
[0, 0, 1]:%:%:%:#at & amp ; t is complete fail .
[0, 0, 1]:%:%:%:@broskiii oh snap you work at at & amp ; t don't you
[0, 0, 1]:%:%:%:@mbjthegreat i really dont want at & amp ; t phone service . . they suck when it comes to having a signal
[0, 0, 1]:%:%:%:give us your money . ( apologies to bob geldof . )
[0, 0, 1]:%:%:%:pissed about at & amp ; t's mid-contract upgrade price for the iphone ( it's $ 200 more ) i'm not going to pay $ 499 for something i thought was $ 299
[0, 0, 1]:%:%:%:safari 4 is fast :) even on my shitty at & amp ; t tethering .
[0, 0, 1]:%:%:%:@ims what is at & amp ; t fucking up ?
[0, 0, 1]:%:%:%:@springsingfiend @dvyers @sethdaggett @jlshack at & amp ; t dropped the ball and isn't supporting crap with the new iphone 3.0 . . . fail #att sucks ! ! !
[0, 0, 1]:%:%:%:at & amp ; t .
[0, 1, 0]:%:%:%:google wave developer sandbox account request http://bit.ly/2nylc
[0, 0, 1]:%:%:%:i ? ll stick with google . http://bit.ly/xc3c8
[0, 0, 1]:%:%:%:please fix that . thanks and bye
[0, 1, 0]:%:%:%:@mattcutts have google profiles stopped showing up in searches ? cant see them anymore
[1, 0, 0]:%:%:%:@arunbasillal i love google translator too ! :D good day mate !
[1, 0, 0]:%:%:%:reading on my new kindle 2 !
[1, 0, 0]:%:%:%:my kindle 2 came and i love it ! :)
[1, 0, 0]:%:%:%:loving my new kindle 2 . named her kendra in case u were wondering . the cookbook is the tool cuz it tells u all the tricks ! best gift evr !
[0, 0, 1]:%:%:%:the real aig scandal / http://bit.ly/b82px
[0, 1, 0]:%:%:%:any twitter to aprs apps yet ?
[0, 1, 0]:%:%:%:45 pros you should be following on twitter - http://is.gd/smbz
[1, 0, 0]:%:%:%:obama is quite a good comedian ! check out his dinner speech on cnn :) very funny jokes .
[1, 0, 0]:%:%:%:' barack obama shows his funny side & gt ; & gt ; http://tr.im/l0gy ! ! great speech . .
[1, 0, 0]:%:%:%:i like this guy : ' barack obama shows his funny side & gt ; & gt ; http://tr.im/l0gy ! !
[1, 0, 0]:%:%:%:obama's speech was pretty awesome last night ! http://bit.ly/imxum
[1, 0, 0]:%:%:%:reading bill clinton fail - obama win ? http://tinyurl.com/pcyxj7
[1, 0, 0]:%:%:%:obama more popular than u . s . among arabs : survey : president barack obama's popularity in leading arab countries . . http://tinyurl.com/prlvqu
[1, 0, 0]:%:%:%:obama's got jokes ! ! haha just got to watch a bit of his after dinner speech from last night . . . i'm in love with mr . president ;)
[0, 0, 1]:%:%:%:lebron james got in a car accident i guess . . just heard it on evening news . . . wow i cant believe it . . will he be ok ? http://twtad.com/69750
[1, 0, 0]:%:%:%:is it me or is this the best the playoffs have been in years oh yea lebron and melo in the finals
[1, 0, 0]:%:%:%:lebron is the best
[1, 0, 0]:%:%:%:@the_real_usher lebron is cool . i like his personality . . . he has good character .
[1, 0, 0]:%:%:%:watching lebron highlights . damn that niggas good
[1, 0, 0]:%:%:%:@lou911 lebron is murdering shit .
[1, 0, 0]:%:%:%:@uscsports21 lebron is a monsta and he is only 24 . smh the world ain't ready .
[1, 0, 0]:%:%:%:@cthagod when lebron is done in the nba he will probably be greater than kobe . like u said kobe is good but there alot of ' good ' players .
[1, 0, 0]:%:%:%:kobe is good bt lebron has my vote
[0, 0, 1]:%:%:%:kobe is the best in the world not lebron .
[1, 0, 0]:%:%:%:that's a good look !
[1, 0, 0]:%:%:%:just bought my tickets for the 2010 fifa world cup in south africa . its going to be a great summer . http://bit.ly/9gezi
[0, 1, 0]:%:%:%:share : disruption . . . fred wilson's slides for his talk at google hq http://bit.ly/bo8pg
[0, 0, 1]:%:%:%:i have to go to booz allen hamilton for a 2 hr meeting :( but then i get to go home :)
[1, 0, 0]:%:%:%:the result day for indian general election .
[1, 0, 0]:%:%:%:but haven't seen it in person . i love my kindle - i'm on it everyday .
[1, 0, 0]:%:%:%:@criticalpath such an awesome idea - the continual learning program with a kindle 2 http://bit.ly/1zlff
[0, 1, 0]:%:%:%:ok . . do nothing . . just thinking about 40 d
[1, 0, 0]:%:%:%:what model are you getting ? ? ? i have the 40 d and love love love love it !
[1, 0, 0]:%:%:%:the times of india : the wonder that is india's election . http://bit.ly/p7u1h
[1, 0, 0]:%:%:%:http://is.gd/aruj good video from google on using search options .
[0, 0, 1]:%:%:%:@ambcharlesfield lol . ah my skin is itchy :( damn lawnmowing .
[0, 0, 1]:%:%:%:itchy back ! ! dont ya hate it !
[1, 0, 0]:%:%:%:stanford charity fashion show a top draw http://cli.gs/nenuah
[1, 0, 0]:%:%:%:stanford university ? s facebook profile is one of the most popular official university pages - http://tinyurl.com/p5b3fl
[1, 0, 0]:%:%:%:lyx is cool .
[1, 0, 0]:%:%:%:sooo dissapointed they sent danny gokey home . . . you still rock . . . danny . . . my hometown hero ! ! yeah milrockee ! !
[1, 0, 0]:%:%:%:danny gokey cute . . . http://cli.gs/7jwshv
[1, 0, 0]:%:%:%:@dannygokey i love you danny gokey ! ! :)
[0, 1, 0]:%:%:%:rt @justindavey : rt @tweetmeme gm onstar now instantly sends accident location coordinates to 911 | gps obsessed http://bit.ly/16szl1
[0, 0, 1]:%:%:%:so tired . i didn't sleep well at all last night .
[0, 0, 1]:%:%:%:boarding plane for san francisco in 1 hour ; 6 hr flight . blech .
[0, 0, 1]:%:%:%:bonjour san francisco . my back hurts from last night . .
[0, 1, 0]:%:%:%:ca http://loopt.us/4v88bw.t
[0, 1, 0]:%:%:%:heading to san francisco
[1, 0, 0]:%:%:%:with my best girl for a few more hours in san francisco . mmmmmfamily is wonderful !
[0, 0, 1]:%:%:%:or go home - aig
[1, 0, 0]:%:%:%:went to see the star trek movie last night . very satisfying .
[1, 0, 0]:%:%:%:going to see star trek tonight ! !
[1, 0, 0]:%:%:%:star trek was as good as everyone said ! !
[1, 0, 0]:%:%:%:am loving new malcolm gladwell book - outliers
[1, 0, 0]:%:%:%:i highly recommend malcolm gladwell's ' the tipping point . ' my next audiobook will probably be one of his as well .
[0, 0, 1]:%:%:%:malcolm gladwell is a genius at tricking people into not realizing he's a fucking idiot
[0, 0, 1]:%:%:%:annoying cunt and he brings you down . cant read his shit
[1, 0, 0]:%:%:%:rt @clashmore : http://bit.ly/soyv7 great article by malcolm gladwell .
[1, 0, 0]:%:%:%:i seriously underestimated malcolm gladwell . i want to meet this dude .
[0, 0, 1]:%:%:%:i hate comcast right now . everything is down cable internet & amp ; phone . . . . ughh what am i to do
[0, 0, 1]:%:%:%:comcast sucks .
[0, 0, 1]:%:%:%:the day i never have to deal with comcast again will rank as one of the best days of my life .
[0, 0, 1]:%:%:%:@dommm did comcast fail again ? ?
[0, 1, 0]:%:%:%:how do you use the twitter api ? . . . http://bit.ly/4vbhh
[0, 0, 1]:%:%:%:curses the twitter api limit
[0, 0, 1]:%:%:%:its limitations and access throttles !
[0, 1, 0]:%:%:%:testing twitter api
[0, 0, 1]:%:%:%:arg . twitter api is making me crazy .
[0, 1, 0]:%:%:%:testing twitter api . remote update
[1, 0, 0]:%:%:%:i'm really loving the new search site wolfram / alpha . makes google seem so . . . quaint . http://www72.wolframalpha.com/
[0, 0, 1]:%:%:%:totally useless !
[1, 0, 0]:%:%:%:off to the nike factory ! ! !
[1, 0, 0]:%:%:%:new nike muppet commercials are pretty cute . why do we live together again ?
[0, 1, 0]:%:%:%:new blog post : nike zoom lebron soldier 3 ( iii ) - white / black - teal http://bit.ly/rouus
[0, 1, 0]:%:%:%:new blog post : nike trainer 1 http://bit.ly/394bp
[0, 0, 1]:%:%:%:@fraggle312 oh those are awesome ! i so wish they weren't owned by nike :(
[1, 0, 0]:%:%:%:@tonyhawk http://twitpic.com/5c7uj - awesome ! ! ! seeing the show friday at the shoreline amphitheatre . never seen nin before . can't wait . . . .
[0, 0, 1]:%:%:%:it's weka bug . = = and i spent almost two hours to find that out . crappy me
[1, 0, 0]:%:%:%:although i'd love a 5 d mkii more
[1, 0, 0]:%:%:%:@jonduenas @robynlyn just got us a 50 d for the office . :D
[1, 0, 0]:%:%:%:just picked up my new canon 50 d . . . it's beautiful ! ! prepare for some seriously awesome photography !
[1, 0, 0]:%:%:%:just got my new toy . canon 50 d . love love love it !
[1, 0, 0]:%:%:%:learning about lambda calculus :)
